Source File,Heading,Heading Description,Subcategory,HS Code,HS Description
1161_2022e.pdf,61.08,"Women's or girls' slips, petticoats, briefs, panties, nightdresses,",Nightdresses and pyjamas,6108.32,Of man-made fibres
1161_2022e.pdf,61.08,"Women's or girls' slips, petticoats, briefs, panties, nightdresses,",Nightdresses and pyjamas,6108.39,Of other textile materials
1161_2022e.pdf,61.08,"Women's or girls' slips, petticoats, briefs, panties, nightdresses,",Other,6108.91,Of cotton
1161_2022e.pdf,61.08,"Women's or girls' slips, petticoats, briefs, panties, nightdresses,",Other,6108.92,Of man-made fibres
1161_2022e.pdf,61.08,"Women's or girls' slips, petticoats, briefs, panties, nightdresses,",Other,6108.99,Of other textile materials
1161_2022e.pdf,61.09,"T-shirts, singlets and other vests, knitted or crocheted.",,6109.10,Of cotton
1161_2022e.pdf,61.09,"T-shirts, singlets and other vests, knitted or crocheted.",,6109.90,Of other textile materials
1161_2022e.pdf,61.10,"Jerseys, pullovers, cardigans, waistcoats and similar articles,",Of wool or fine animal hair,6110.11,Of wool
1161_2022e.pdf,61.10,"Jerseys, pullovers, cardigans, waistcoats and similar articles,",Of wool or fine animal hair,6110.12,Of Kashmir (cashmere) goats
1161_2022e.pdf,61.10,"Jerseys, pullovers, cardigans, waistcoats and similar articles,",Of wool or fine animal hair,6110.19,Other
1161_2022e.pdf,61.10,"Jerseys, pullovers, cardigans, waistcoats and similar articles,",Of wool or fine animal hair,6110.20,Of cotton
1161_2022e.pdf,61.10,"Jerseys, pullovers, cardigans, waistcoats and similar articles,",Of wool or fine animal hair,6110.30,Of man-made fibres
1161_2022e.pdf,61.10,"Jerseys, pullovers, cardigans, waistcoats and similar articles,",Of wool or fine animal hair,6110.90,Of other textile materials
1161_2022e.pdf,61.11,"Babies' garments and clothing accessories, knitted or crocheted.",,6111.20,Of cotton
1161_2022e.pdf,61.11,"Babies' garments and clothing accessories, knitted or crocheted.",,6111.30,Of synthetic fibres
1161_2022e.pdf,61.11,"Babies' garments and clothing accessories, knitted or crocheted.",,6111.90,Of other textile materials
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Track suits,6112.11,Of cotton
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Track suits,6112.12,Of synthetic fibres
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Track suits,6112.19,Of other textile materials
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Track suits,6112.20,Ski suits
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Men's or boys' swimwear,6112.31,Of synthetic fibres
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Men's or boys' swimwear,6112.39,Of other textile materials
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Women's or girls' swimwear,6112.41,Of synthetic fibres
1161_2022e.pdf,61.12,"Track suits, ski suits and swimwear, knitted or crocheted.",Women's or girls' swimwear,6112.49,Of other textile materials
1161_2022e.pdf,61.14,"Other garments, knitted or crocheted.",,6114.20,Of cotton
1161_2022e.pdf,61.14,"Other garments, knitted or crocheted.",,6114.30,Of man-made fibres
1161_2022e.pdf,61.14,"Other garments, knitted or crocheted.",,6114.90,Of other textile materials
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",,6115.10,"Graduated compression hosiery (for example, stockings for"
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other panty hose and tights,6115.21,"Of synthetic fibres, measuring per single yarn less than 67 decitex"
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other panty hose and tights,6115.22,"Of synthetic fibres, measuring per single yarn 67 decitex or more"
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other panty hose and tights,6115.29,Of other textile materials
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other panty hose and tights,6115.30,"Other women's full-length or knee-length hosiery, measuring per"
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other,6115.94,Of wool or fine animal hair
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other,6115.95,Of cotton
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other,6115.96,Of synthetic fibres
1161_2022e.pdf,61.15,"Panty hose, tights, stockings, socks and other hosiery, including",Other,6115.99,Of other textile materials
1161_2022e.pdf,61.16,"Gloves, mittens and mitts, knitted or crocheted.",,6116.10,"Impregnated, coated, covered or laminated with plastics or rubber"
1161_2022e.pdf,61.16,"Gloves, mittens and mitts, knitted or crocheted.",Other,6116.91,Of wool or fine animal hair
1161_2022e.pdf,61.16,"Gloves, mittens and mitts, knitted or crocheted.",Other,6116.92,Of cotton
1161_2022e.pdf,61.16,"Gloves, mittens and mitts, knitted or crocheted.",Other,6116.93,Of synthetic fibres
1161_2022e.pdf,61.16,"Gloves, mittens and mitts, knitted or crocheted.",Other,6116.99,Of other textile materials
1161_2022e.pdf,61.17,"Other made up clothing accessories, knitted or crocheted; knitted",,6117.10,"Shawls, scarves, mufflers, mantillas, veils and the like"
1161_2022e.pdf,61.17,"Other made up clothing accessories, knitted or crocheted; knitted",,6117.80,Other accessories
1161_2022e.pdf,61.17,"Other made up clothing accessories, knitted or crocheted; knitted",,6117.90,Parts
1162_2022e.pdf,62.01,"Men’s or boys’ overcoats, car-coats, capes, cloaks, anoraks",,6201.20,Of wool or fine animal hair
1162_2022e.pdf,62.01,"Men’s or boys’ overcoats, car-coats, capes, cloaks, anoraks",,6201.30,Of cotton
1162_2022e.pdf,62.01,"Men’s or boys’ overcoats, car-coats, capes, cloaks, anoraks",,6201.40,Of man-made fibres
1162_2022e.pdf,62.01,"Men’s or boys’ overcoats, car-coats, capes, cloaks, anoraks",,6201.90,Of other textile materials
1162_2022e.pdf,62.02,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks",,6202.20,Of wool or fine animal hair
1162_2022e.pdf,62.02,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks",,6202.30,Of cotton
1162_2022e.pdf,62.02,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks",,6202.40,Of man-made fibres
1162_2022e.pdf,62.02,"Women's or girls' overcoats, car-coats, capes, cloaks, anoraks",,6202.90,Of other textile materials
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Suits,6203.11,Of wool or fine animal hair
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Suits,6203.12,Of synthetic fibres
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Suits,6203.19,Of other textile materials
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Ensembles,6203.22,Of cotton
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Ensembles,6203.23,Of synthetic fibres
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Ensembles,6203.29,Of other textile materials
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Jackets and blazers,6203.31,Of wool or fine animal hair
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Jackets and blazers,6203.32,Of cotton
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Jackets and blazers,6203.33,Of synthetic fibres
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib",Jackets and blazers,6203.39,Of other textile materials
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib","Trousers, bib and brace overalls, breeches and shorts",6203.41,Of wool or fine animal hair
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib","Trousers, bib and brace overalls, breeches and shorts",6203.42,Of cotton
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib","Trousers, bib and brace overalls, breeches and shorts",6203.43,Of synthetic fibres
1162_2022e.pdf,62.03,"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib","Trousers, bib and brace overalls, breeches and shorts",6203.49,Of other textile materials
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Suits,6204.11,Of wool or fine animal hair
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Suits,6204.12,Of cotton
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Suits,6204.13,Of synthetic fibres
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Suits,6204.19,Of other textile materials
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Ensembles,6204.21,Of wool or fine animal hair
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Ensembles,6204.22,Of cotton
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Ensembles,6204.23,Of synthetic fibres
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Ensembles,6204.29,Of other textile materials
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Jackets and blazers,6204.31,Of wool or fine animal hair
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Jackets and blazers,6204.32,Of cotton
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Jackets and blazers,6204.33,Of synthetic fibres
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Jackets and blazers,6204.39,Of other textile materials
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Dresses,6204.41,Of wool or fine animal hair
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Dresses,6204.42,Of cotton
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Dresses,6204.43,Of synthetic fibres
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Dresses,6204.44,Of artificial fibres
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Dresses,6204.49,Of other textile materials
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Skirts and divided skirts,6204.51,Of wool or fine animal hair
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Skirts and divided skirts,6204.52,Of cotton
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Skirts and divided skirts,6204.53,Of synthetic fibres
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,",Skirts and divided skirts,6204.59,Of other textile materials
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,","Trousers, bib and brace overalls, breeches and shorts",6204.61,Of wool or fine animal hair
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,","Trousers, bib and brace overalls, breeches and shorts",6204.62,Of cotton
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,","Trousers, bib and brace overalls, breeches and shorts",6204.63,Of synthetic fibres
1162_2022e.pdf,62.04,"Women's or girls' suits, ensembles, jackets, blazers, dresses,","Trousers, bib and brace overalls, breeches and shorts",6204.69,Of other textile materials
1162_2022e.pdf,62.05,Men's or boys' shirts.,,6205.20,Of cotton
1162_2022e.pdf,62.05,Men's or boys' shirts.,,6205.30,Of man-made fibres
1162_2022e.pdf,62.05,Men's or boys' shirts.,,6205.90,Of other textile materials
1162_2022e.pdf,62.06,"Women's or girls' blouses, shirts and shirt-blouses.",,6206.10,Of silk or silk waste
1162_2022e.pdf,62.06,"Women's or girls' blouses, shirts and shirt-blouses.",,6206.20,Of wool or fine animal hair
1162_2022e.pdf,62.06,"Women's or girls' blouses, shirts and shirt-blouses.",,6206.30,Of cotton
1162_2022e.pdf,62.06,"Women's or girls' blouses, shirts and shirt-blouses.",,6206.40,Of man-made fibres
1162_2022e.pdf,62.06,"Women's or girls' blouses, shirts and shirt-blouses.",,6206.90,Of other textile materials
1162_2022e.pdf,62.07,"Men's or boys' singlets and other vests, underpants, briefs,",Underpants and briefs,6207.11,Of cotton
1162_2022e.pdf,62.07,"Men's or boys' singlets and other vests, underpants, briefs,",Underpants and briefs,6207.19,Of other textile materials
1162_2022e.pdf,62.07,"Men's or boys' singlets and other vests, underpants, briefs,",Nightshirts and pyjamas,6207.21,Of cotton
1162_2022e.pdf,62.07,"Men's or boys' singlets and other vests, underpants, briefs,",Nightshirts and pyjamas,6207.22,Of man-made fibres
1162_2022e.pdf,62.07,"Men's or boys' singlets and other vests, underpants, briefs,",Nightshirts and pyjamas,6207.29,Of other textile materials
1162_2022e.pdf,62.07,"Men's or boys' singlets and other vests, underpants, briefs,",Other,6207.91,Of cotton
1162_2022e.pdf,62.07,"Men's or boys' singlets and other vests, underpants, briefs,",Other,6207.99,Of other textile materials
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Slips and petticoats,6208.11,Of man-made fibres
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Slips and petticoats,6208.19,Of other textile materials
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Nightdresses and pyjamas,6208.21,Of cotton
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Nightdresses and pyjamas,6208.22,Of man-made fibres
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Nightdresses and pyjamas,6208.29,Of other textile materials
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Other,6208.91,Of cotton
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Other,6208.92,Of man-made fibres
1162_2022e.pdf,62.08,"Women's or girls' singlets and other vests, slips, petticoats, briefs,",Other,6208.99,Of other textile materials
1162_2022e.pdf,62.09,Babies' garments and clothing accessories.,,6209.20,Of cotton
1162_2022e.pdf,62.09,Babies' garments and clothing accessories.,,6209.30,Of synthetic fibres
1162_2022e.pdf,62.09,Babies' garments and clothing accessories.,,6209.90,Of other textile materials
1162_2022e.pdf,59.06,or 59.07.,,6210.10,Of fabrics of heading 56.02 or 56.03
1162_2022e.pdf,59.06,or 59.07.,,6210.20,"Other garments, of the type described in heading 62.01"
1162_2022e.pdf,59.06,or 59.07.,,6210.30,"Other garments, of the type described in heading 62.02"
1162_2022e.pdf,59.06,or 59.07.,,6210.40,Other men's or boys' garments
1162_2022e.pdf,59.06,or 59.07.,,6210.50,Other women's or girls' garments
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.",Swimwear,6211.11,Men's or boys'
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.",Swimwear,6211.12,Women's or girls'
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.",Swimwear,6211.20,Ski suits
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.","Other garments, men's or boys'",6211.32,Of cotton
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.","Other garments, men's or boys'",6211.33,Of man-made fibres
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.","Other garments, men's or boys'",6211.39,Of other textile materials
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.","Other garments, women's or girls'",6211.42,Of cotton
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.","Other garments, women's or girls'",6211.43,Of man-made fibres
1162_2022e.pdf,62.11,"Track suits, ski suits and swimwear; other garments.","Other garments, women's or girls'",6211.49,Of other textile materials
1162_2022e.pdf,62.12,"Brassieres, girdles, corsets, braces, suspenders, garters and",,6212.10,Brassieres
1162_2022e.pdf,62.12,"Brassieres, girdles, corsets, braces, suspenders, garters and",,6212.20,Girdles and panty-girdles
1162_2022e.pdf,62.12,"Brassieres, girdles, corsets, braces, suspenders, garters and",,6212.30,Corselettes
1162_2022e.pdf,62.12,"Brassieres, girdles, corsets, braces, suspenders, garters and",,6212.90,Other
1162_2022e.pdf,62.13,Handkerchiefs.,,6213.20,Of cotton
1162_2022e.pdf,62.13,Handkerchiefs.,,6213.90,Of other textile materials
1162_2022e.pdf,62.14,"Shawls, scarves, mufflers, mantillas, veils and the like.",,6214.10,Of silk or silk waste
1162_2022e.pdf,62.14,"Shawls, scarves, mufflers, mantillas, veils and the like.",,6214.20,Of wool or fine animal hair
1162_2022e.pdf,62.14,"Shawls, scarves, mufflers, mantillas, veils and the like.",,6214.30,Of synthetic fibres
1162_2022e.pdf,62.14,"Shawls, scarves, mufflers, mantillas, veils and the like.",,6214.40,Of artificial fibres
1162_2022e.pdf,62.14,"Shawls, scarves, mufflers, mantillas, veils and the like.",,6214.90,Of other textile materials
1162_2022e.pdf,62.15,"Ties, bow ties and cravats.",,6215.10,Of silk or silk waste
1162_2022e.pdf,62.15,"Ties, bow ties and cravats.",,6215.20,Of man-made fibres
1162_2022e.pdf,62.15,"Ties, bow ties and cravats.",,6215.90,Of other textile materials
1162_2022e.pdf,62.17,Other made up clothing accessories; parts of garments or of,,6217.10,Accessories
1162_2022e.pdf,62.17,Other made up clothing accessories; parts of garments or of,,6217.90,Parts
1163_2022e.pdf,63.01,Blankets and travelling rugs.,,6301.10,Electric blankets
1163_2022e.pdf,63.01,Blankets and travelling rugs.,,6301.20,"Blankets (other than electric blankets) and travelling rugs, of wool"
1163_2022e.pdf,63.01,Blankets and travelling rugs.,,6301.30,"Blankets (other than electric blankets) and travelling rugs, of cotton"
1163_2022e.pdf,63.01,Blankets and travelling rugs.,,6301.40,"Blankets (other than electric blankets) and travelling rugs, of"
1163_2022e.pdf,63.01,Blankets and travelling rugs.,,6301.90,Other blankets and travelling rugs
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",,6302.10,"Bed linen, knitted or crocheted"
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.","Other bed linen, printed",6302.21,Of cotton
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.","Other bed linen, printed",6302.22,Of man-made fibres
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.","Other bed linen, printed",6302.29,Of other textile materials
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other bed linen,6302.31,Of cotton
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other bed linen,6302.32,Of man-made fibres
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other bed linen,6302.39,Of other textile materials
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other bed linen,6302.40,"Table linen, knitted or crocheted"
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other table linen,6302.51,Of cotton
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other table linen,6302.53,Of man-made fibres
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other table linen,6302.59,Of other textile materials
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other table linen,6302.60,"Toilet linen and kitchen linen, of terry towelling or similar terry"
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other,6302.91,Of cotton
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other,6302.93,Of man-made fibres
1163_2022e.pdf,63.02,"Bed linen, table linen, toilet linen and kitchen linen.",Other,6302.99,Of other textile materials
1163_2022e.pdf,63.03,Curtains (including drapes) and interior blinds; curtain or bed,Knitted or crocheted,6303.12,Of synthetic fibres
1163_2022e.pdf,63.03,Curtains (including drapes) and interior blinds; curtain or bed,Knitted or crocheted,6303.19,Of other textile materials
1163_2022e.pdf,63.03,Curtains (including drapes) and interior blinds; curtain or bed,Other,6303.91,Of cotton
1163_2022e.pdf,63.03,Curtains (including drapes) and interior blinds; curtain or bed,Other,6303.92,Of synthetic fibres
1163_2022e.pdf,63.03,Curtains (including drapes) and interior blinds; curtain or bed,Other,6303.99,Of other textile materials
1163_2022e.pdf,63.04,"Other furnishing articles, excluding those of heading 94.04.",Bedspreads,6304.11,Knitted or crocheted
1163_2022e.pdf,63.04,"Other furnishing articles, excluding those of heading 94.04.",Bedspreads,6304.19,Other
1163_2022e.pdf,63.04,"Other furnishing articles, excluding those of heading 94.04.",Bedspreads,6304.20,Bed nets specified in Subheading Note 1 to this Chapter
1163_2022e.pdf,63.04,"Other furnishing articles, excluding those of heading 94.04.",Other,6304.91,Knitted or crocheted
1163_2022e.pdf,63.04,"Other furnishing articles, excluding those of heading 94.04.",Other,6304.92,"Not knitted or crocheted, of cotton"
1163_2022e.pdf,63.04,"Other furnishing articles, excluding those of heading 94.04.",Other,6304.93,"Not knitted or crocheted, of synthetic fibres"
1163_2022e.pdf,63.04,"Other furnishing articles, excluding those of heading 94.04.",Other,6304.99,"Not knitted or crocheted, of other textile materials"
1163_2022e.pdf,63.05,"Sacks and bags, of a kind used for the packing of goods.",,6305.10,Of jute or of other textile bast fibres of heading 53.03
1163_2022e.pdf,63.05,"Sacks and bags, of a kind used for the packing of goods.",,6305.20,Of cotton
1163_2022e.pdf,63.05,"Sacks and bags, of a kind used for the packing of goods.",Of man-made textile materials,6305.32,Flexible intermediate bulk containers
1163_2022e.pdf,63.05,"Sacks and bags, of a kind used for the packing of goods.",Of man-made textile materials,6305.33,"Other, of polyethylene or polypropylene strip or the like"
1163_2022e.pdf,63.05,"Sacks and bags, of a kind used for the packing of goods.",Of man-made textile materials,6305.39,Other
1163_2022e.pdf,63.05,"Sacks and bags, of a kind used for the packing of goods.",Of man-made textile materials,6305.90,Of other textile materials
1163_2022e.pdf,63.06,"Tarpaulins, awnings and sunblinds; tents (including temporary","Tarpaulins, awnings and sunblinds",6306.12,Of synthetic fibres
1163_2022e.pdf,63.06,"Tarpaulins, awnings and sunblinds; tents (including temporary","Tarpaulins, awnings and sunblinds",6306.19,Of other textile materials
1163_2022e.pdf,63.06,"Tarpaulins, awnings and sunblinds; tents (including temporary",Tents (including temporary canopies and similar articles),6306.22,Of synthetic fibres
1163_2022e.pdf,63.06,"Tarpaulins, awnings and sunblinds; tents (including temporary",Tents (including temporary canopies and similar articles),6306.29,Of other textile materials
1163_2022e.pdf,63.06,"Tarpaulins, awnings and sunblinds; tents (including temporary",Tents (including temporary canopies and similar articles),6306.30,Sails
1163_2022e.pdf,63.06,"Tarpaulins, awnings and sunblinds; tents (including temporary",Tents (including temporary canopies and similar articles),6306.40,Pneumatic mattresses
1163_2022e.pdf,63.06,"Tarpaulins, awnings and sunblinds; tents (including temporary",Tents (including temporary canopies and similar articles),6306.90,Other
1163_2022e.pdf,63.07,"Other made up articles, including dress patterns.",,6307.10,"Floor-cloths, dish-cloths, dusters and similar cleaning cloths"
1163_2022e.pdf,63.07,"Other made up articles, including dress patterns.",,6307.20,Life-jackets and life-belts
1163_2022e.pdf,63.07,"Other made up articles, including dress patterns.",,6307.90,Other
1163_2022e.pdf,63.10,"Used or new rags, scrap twine, cordage, rope and cables and",,6310.10,Sorted
1163_2022e.pdf,63.10,"Used or new rags, scrap twine, cordage, rope and cables and",,6310.90,Other
1264_2022e.pdf,64.01,Waterproof footwear with outer soles and uppers of rubber or of,,6401.10,Footwear incorporating a protective metal toe-cap
1264_2022e.pdf,64.01,Waterproof footwear with outer soles and uppers of rubber or of,Other footwear,6401.92,Covering the ankle but not covering the knee
1264_2022e.pdf,64.01,Waterproof footwear with outer soles and uppers of rubber or of,Other footwear,6401.99,Other
1264_2022e.pdf,64.02,Other footwear with outer soles and uppers of rubber or plastics.,Sports footwear,6402.12,"Ski-boots, cross-country ski footwear and snowboard boots"
1264_2022e.pdf,64.02,Other footwear with outer soles and uppers of rubber or plastics.,Sports footwear,6402.19,Other
1264_2022e.pdf,64.02,Other footwear with outer soles and uppers of rubber or plastics.,Sports footwear,6402.20,Footwear with upper straps or thongs assembled to the sole by
1264_2022e.pdf,64.02,Other footwear with outer soles and uppers of rubber or plastics.,Other footwear,6402.91,Covering the ankle
1264_2022e.pdf,64.02,Other footwear with outer soles and uppers of rubber or plastics.,Other footwear,6402.99,Other
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Sports footwear,6403.12,"Ski-boots, cross-country ski footwear and snowboard boots"
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Sports footwear,6403.19,Other
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Sports footwear,6403.20,"Footwear with outer soles of leather, and uppers which consist of"
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Sports footwear,6403.40,"Other footwear, incorporating a protective metal toe-cap"
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Other footwear with outer soles of leather,6403.51,Covering the ankle
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Other footwear with outer soles of leather,6403.59,Other
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Other footwear,6403.91,Covering the ankle
1264_2022e.pdf,64.03,"Footwear with outer soles of rubber, plastics, leather or",Other footwear,6403.99,Other
1264_2022e.pdf,64.04,"Footwear with outer soles of rubber, plastics, leather or",Footwear with outer soles of rubber or plastics,6404.11,"Sports footwear; tennis shoes, basketball shoes, gym shoes,"
1264_2022e.pdf,64.04,"Footwear with outer soles of rubber, plastics, leather or",Footwear with outer soles of rubber or plastics,6404.19,Other
1264_2022e.pdf,64.04,"Footwear with outer soles of rubber, plastics, leather or",Footwear with outer soles of rubber or plastics,6404.20,Footwear with outer soles of leather or composition leather
1264_2022e.pdf,64.05,Other footwear.,,6405.10,With uppers of leather or composition leather
1264_2022e.pdf,64.05,Other footwear.,,6405.20,With uppers of textile materials
1264_2022e.pdf,64.05,Other footwear.,,6405.90,Other
1264_2022e.pdf,64.06,Parts of footwear (including uppers whether or not attached to,,6406.10,"Uppers and parts thereof, other than stiffeners"
1264_2022e.pdf,64.06,Parts of footwear (including uppers whether or not attached to,,6406.20,"Outer soles and heels, of rubber or plastics"
1264_2022e.pdf,64.06,Parts of footwear (including uppers whether or not attached to,,6406.90,Other
1265_2022e.pdf,65.06,"Other headgear, whether or not lined or trimmed.",,6506.10,Safety headgear
1265_2022e.pdf,65.06,"Other headgear, whether or not lined or trimmed.",Other,6506.91,Of rubber or of plastics
1265_2022e.pdf,65.06,"Other headgear, whether or not lined or trimmed.",Other,6506.99,Of other materials
1266_2022e.pdf,66.01,Umbrellas and sun umbrellas (including walking-stick,,6601.10,Garden or similar umbrellas
1266_2022e.pdf,66.01,Umbrellas and sun umbrellas (including walking-stick,Other,6601.91,Having a telescopic shaft
1266_2022e.pdf,66.01,Umbrellas and sun umbrellas (including walking-stick,Other,6601.99,Other
1266_2022e.pdf,66.03,"Parts, trimmings and accessories of articles of heading 66.01 or",,6603.20,"Umbrella frames, including frames mounted on shafts (sticks)"
1266_2022e.pdf,66.03,"Parts, trimmings and accessories of articles of heading 66.01 or",,6603.90,Other
