url,locode,name,subdiv,iso2
https://service.unece.org/trade/locode/cz.htm,CZZSE,Stare Mesto u Uherskeho Hradiste,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZSZD,StarÃ© ZdÃ¡nice,53,cz
https://service.unece.org/trade/locode/cz.htm,CZSRC,StarÃ­c,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZSVC,Starovice,64,cz
https://service.unece.org/trade/locode/cz.htm,CZSBV,Stary Bydzov,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZSHZ,Stary Hrozenkov,,cz
https://service.unece.org/trade/locode/cz.htm,CZSPC,Stary Plzenec,,cz
https://service.unece.org/trade/locode/cz.htm,CZSYV,StarÃ½ Vestec,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSNC,Statenice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSTE,Stechovice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSLS,Stehelceves,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZENO,Stenovice,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZSTP,StepÃ¡nov,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZSNK,Stepanov nad Svratkou,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSTB,Sternberk,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZSTT,StetÃ­,,cz
https://service.unece.org/trade/locode/cz.htm,CZKSY,Stezery,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZSIT,Stitina,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZSNV,StÃ­tnÃ¡ nad VlÃ¡rÃ­,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZSTH,Stochov,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSUP,Stod u Plzne,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZS9N,StrachotÃ­n,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSKN,Strakonice,,cz
https://service.unece.org/trade/locode/cz.htm,CZSTC,Strancice,,cz
https://service.unece.org/trade/locode/cz.htm,CZSTN,StrÃ¡nÃ­,,cz
https://service.unece.org/trade/locode/cz.htm,CZSSC,Strasice,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZSVO,Straskov,,cz
https://service.unece.org/trade/locode/cz.htm,CZSNN,StrÃ¡z nad Nisou,,cz
https://service.unece.org/trade/locode/cz.htm,CZSZR,Straz pod Ralskem,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZOTA,Strazna,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZSZN,StrÃ¡znÃ©,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZSTR,StrÃ¡znice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSZA,StrÃ¡zny,,cz
https://service.unece.org/trade/locode/cz.htm,CZSTZ,Strazov,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZSZV,Strazovice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSZ2,StrÃ¡zovice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSEY,Stredokluky,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSTL,Strelice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSRL,Strelna,,cz
https://service.unece.org/trade/locode/cz.htm,CZBRA,Stribrna Skalice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSBR,StrÃ­bro,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZ9YI,StrÃ­lky,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZSIZ,StrÃ­tez,VY,cz
https://service.unece.org/trade/locode/cz.htm,CZSMV,Strmilov,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZSRT,Struharov,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSEB,Strunkovice nad BlanicÃ­,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZSRZ,Struznice,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZSTY,Studanky,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZSTU,StudenÃ¡,,cz
https://service.unece.org/trade/locode/cz.htm,CZSRV,Studenka,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZSLZ,SuchÃ¡ Loz,,cz
https://service.unece.org/trade/locode/cz.htm,CZLDU,Suchdol nad Odrou,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZOSL,SuchÃ© Lazce,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZSCM,Suchohrdly,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZUHY,Suchy,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSDC,Sudice,,cz
https://service.unece.org/trade/locode/cz.htm,CZSUK,Sudkov,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZSUD,Sudomerice,,cz
https://service.unece.org/trade/locode/cz.htm,CZSKD,Sukorady,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSUL,Sulice,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZSUM,Sumperk,,cz
https://service.unece.org/trade/locode/cz.htm,CZSPK,SupÃ­kovice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZSUS,Susice,,cz
https://service.unece.org/trade/locode/cz.htm,CZAAA,Svatava,KA,cz
https://service.unece.org/trade/locode/cz.htm,CZVSR,Svatoborice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSVK,Svaty Kriz,,cz
https://service.unece.org/trade/locode/cz.htm,CZMSA,Svetla Hora,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZSNS,SvetlÃ¡ nad SÃ¡zavou,,cz
https://service.unece.org/trade/locode/cz.htm,CZSPJ,SvetlÃ¡ pod Jestedem,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZSDO,Sviadnov,,cz
https://service.unece.org/trade/locode/cz.htm,CZSVY,Svijany,20,cz
https://service.unece.org/trade/locode/cz.htm,CZSVI,SvitÃ¡vka,64,cz
https://service.unece.org/trade/locode/cz.htm,CZSTV,Svitavy,,cz
https://service.unece.org/trade/locode/cz.htm,CZSVE,Svojsice,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZSVR,Svrkyne,,cz
https://service.unece.org/trade/locode/cz.htm,CZOEV,Syrovice,US,cz
https://service.unece.org/trade/locode/cz.htm,CZSXR,Syrovice,64,cz
https://service.unece.org/trade/locode/cz.htm,CZSYR,SyrovÃ­n,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZTBR,Tabor,,cz
https://service.unece.org/trade/locode/cz.htm,CZTAB,TÃ¡bor,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZTAH,Tachlovice,20,cz
https://service.unece.org/trade/locode/cz.htm,CZTAC,Tachov,,cz
https://service.unece.org/trade/locode/cz.htm,CZTVA,Tanvald,,cz
https://service.unece.org/trade/locode/cz.htm,CZTEC,TechonÃ­n,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZTCV,Tecovice,72,cz
https://service.unece.org/trade/locode/cz.htm,CZSHC,Tehovec,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZTLC,Telc,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZTC9,Telce,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZCET,Telnice,,cz
https://service.unece.org/trade/locode/cz.htm,CZTML,TemelÃ­n,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZTPL,TeplÃ¡,KA,cz
https://service.unece.org/trade/locode/cz.htm,CZTEP,Teplice,,cz
https://service.unece.org/trade/locode/cz.htm,CZTNM,Teplice nad MetujÃ­,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZUTN,Terezin,US,cz
https://service.unece.org/trade/locode/cz.htm,CZTZK,Terlicko,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZTES,Tesovice,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZATH,TichÃ¡,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZTSC,Tisice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZTIS,Tisnov,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZTLU,Tlumacov,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZTOP,Topolna,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZTOM,Touzim,,cz
https://service.unece.org/trade/locode/cz.htm,CZTOV,Tovacov,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZMTE,Tranovice,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZTRV,Trebarov,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZTPO,Trebechovice pod Orebem,,cz
https://service.unece.org/trade/locode/cz.htm,CZTBE,Treben,41,cz
https://service.unece.org/trade/locode/cz.htm,CZTRN,Trebenice,US,cz
https://service.unece.org/trade/locode/cz.htm,CZTSO,Trebestovice,,cz
https://service.unece.org/trade/locode/cz.htm,CZTRB,TrebÃ­c,,cz
https://service.unece.org/trade/locode/cz.htm,CZTBV,TrebÃ­sov,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZTBN,Trebon,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZTBD,Treboradice,,cz
https://service.unece.org/trade/locode/cz.htm,CZTRE,Trebotov,,cz
https://service.unece.org/trade/locode/cz.htm,CZTMS,TremosnÃ¡,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZTMO,Tremosnice,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZTRT,Trest,VY,cz
https://service.unece.org/trade/locode/cz.htm,CZTHV,Trhanov,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZTSY,Trhove Sviny,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZTHS,TrhovÃ© Sviny,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZSTO,Trhovy Stepanov,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZTNC,Trinec,,cz
https://service.unece.org/trade/locode/cz.htm,CZTRM,Trmice,,cz
https://service.unece.org/trade/locode/cz.htm,CZVKA,Trnavka,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZTRO,Trnovany,US,cz
https://service.unece.org/trade/locode/cz.htm,CZTBO,Troubsko,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZTRS,Trsice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZTRU,Trutnov,,cz
https://service.unece.org/trade/locode/cz.htm,CZTPC,Tucapy,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZTUC,Tuchomerice,PR,cz
https://service.unece.org/trade/locode/cz.htm,CZTUP,Tupesy,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZTUR,Turnov,,cz
https://service.unece.org/trade/locode/cz.htm,CZTSK,Tursko,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZTVC,Tvorovice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZTDI,Tvrdonice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZTNV,Tyn nad Vltavou,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZTYL,TÃ½nec nad Labem,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZTAS,TÃ½nec nad SÃ¡zavou,,cz
https://service.unece.org/trade/locode/cz.htm,CZTNO,Tyniste nad Orlici,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZUHC,Ãhelnice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZUHE,UherskÃ© Hradiste,,cz
https://service.unece.org/trade/locode/cz.htm,CZUBR,UherskÃ½ Brod,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZUH2,Uhersky Ostroh,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZSJV,Uhlirske Janovice,,cz
https://service.unece.org/trade/locode/cz.htm,CZUKY,Uholicky,20,cz
https://service.unece.org/trade/locode/cz.htm,CZUJZ,Ujezd,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZUJE,Ujezdecek,42,cz
https://service.unece.org/trade/locode/cz.htm,CZUMN,ÃmonÃ­n,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZUHO,Unhost,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZUCV,Unicov,,cz
https://service.unece.org/trade/locode/cz.htm,CZUPI,Upice,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZUBO,Ãsobrno,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZUSV,Usov,,cz
https://service.unece.org/trade/locode/cz.htm,CZUST,Ãstek,US,cz
https://service.unece.org/trade/locode/cz.htm,CZULN,UstÃ­ nad Labem,,cz
https://service.unece.org/trade/locode/cz.htm,CZUOI,ÃstÃ­ nad OrlicÃ­,,cz
https://service.unece.org/trade/locode/cz.htm,CZUVA,Ãvalno,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZUVY,Uvaly,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZUZK,Uzice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZJVV,Vacov,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZVPK,Valasska Polanka,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZVPL,ValasskÃ¡ Polanka,72,cz
https://service.unece.org/trade/locode/cz.htm,CZZVY,Valasske Klobouky,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZVMZ,ValasskÃ© MezirÃ­cÃ­,,cz
https://service.unece.org/trade/locode/cz.htm,CZVTC,Valtice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZSKL,ValtÃ­nov,,cz
https://service.unece.org/trade/locode/cz.htm,CZVMB,Vamberk,,cz
https://service.unece.org/trade/locode/cz.htm,CZVNA,Vanovice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZVNE,Vanovice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVFA,Varnsdorf,,cz
https://service.unece.org/trade/locode/cz.htm,CZVAS,Vasirov,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVEJ,Vejprnice,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZVPT,Vejprty,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVLC,Velecin,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZVB2,Veleliby,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZMIN,Velemin,42,cz
https://service.unece.org/trade/locode/cz.htm,CZVMY,Velemysleves,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVLN,Velen,,cz
https://service.unece.org/trade/locode/cz.htm,CZVLS,Velesin,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZVEL,Veletov,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVES,Velika Ves,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZVUK,Velim u Kolina,,cz
https://service.unece.org/trade/locode/cz.htm,CZVEB,VelkÃ¡ BÃ­tes,,cz
https://service.unece.org/trade/locode/cz.htm,CZVBT,VelkÃ¡ Bystrice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZVDA,Velka Dobra,,cz
https://service.unece.org/trade/locode/cz.htm,CZVHS,Velka Hled'sebe,KA,cz
https://service.unece.org/trade/locode/cz.htm,CZVLX,VelkÃ¡ Losenice,63,cz
https://service.unece.org/trade/locode/cz.htm,CZVNV,VelkÃ¡ nad Velickou,,cz
https://service.unece.org/trade/locode/cz.htm,CZVPM,Velka Polom,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZVBO,VelkÃ© BÃ­lovice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZLKE,VelkÃ© Brezno,42,cz
https://service.unece.org/trade/locode/cz.htm,CZCMO,Velke Hostice,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZVKC,VelkÃ© Karlovice,,cz
https://service.unece.org/trade/locode/cz.htm,CZVMI,VelkÃ© MezirÃ­cÃ­,,cz
https://service.unece.org/trade/locode/cz.htm,CZVMC,VelkÃ© Nemcice,64,cz
https://service.unece.org/trade/locode/cz.htm,CZVCE,VelkÃ© Opatovice,,cz
https://service.unece.org/trade/locode/cz.htm,CZVPA,Velke Pavlovice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZVPO,VelkÃ© Popovice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVPC,Velke Porici,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZVOS,VelkÃ½ Osek,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVKS,VelkÃ½ Senov,US,cz
https://service.unece.org/trade/locode/cz.htm,CZTYC,VelkÃ½ TÃ½nec,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZVLT,Veltruby,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVVY,Velvary,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVLV,Velvety,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVIC,Vermerovice,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZVNC,Vernerice,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVER,Verovice,80,cz
https://service.unece.org/trade/locode/cz.htm,CZJVI,Veseli nad Luznici,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZVNM,VeselÃ­ nad Moravou,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZPRC,Vestec,PR,cz
https://service.unece.org/trade/locode/cz.htm,CZVEE,Vestec,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVTK,Vetrkovice,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZVTI,VetrnÃ­,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZVAA,VeverskÃ¡ Bityska,,cz
https://service.unece.org/trade/locode/cz.htm,CZVVK,VeverskÃ© KnÃ­nice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZVNJ,Vichova nad Jizerou,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZVVC,Vidovice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZOVE,Vikyrovice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZVIL,VilÃ©mov,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVIM,Vimperk,,cz
https://service.unece.org/trade/locode/cz.htm,CZVNI,Vinarice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVNR,Vinor,PR,cz
https://service.unece.org/trade/locode/cz.htm,CZVIN,Vintirov,KA,cz
https://service.unece.org/trade/locode/cz.htm,CZVSN,Visnove,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZMOV,Vitkov,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZVZI,Vizovice,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZVLM,Vlasim,,cz
https://service.unece.org/trade/locode/cz.htm,CZVLK,Vlkos,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZVDY,Vodnany,31,cz
https://service.unece.org/trade/locode/cz.htm,CZVOO,Vodochody,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVJO,Vojkovice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVJA,Vojtanov,,cz
https://service.unece.org/trade/locode/cz.htm,CZVRY,Volary,,cz
https://service.unece.org/trade/locode/cz.htm,CZVCR,Volduchy,,cz
https://service.unece.org/trade/locode/cz.htm,CZVYN,Volyne,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZVRV,VortovÃ¡,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZVOT,Votice,,cz
https://service.unece.org/trade/locode/cz.htm,CZVRX,Vraclav,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZVVR,Vracov,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZVNY,Vranany,,cz
https://service.unece.org/trade/locode/cz.htm,CZVRN,VranÃ© nad Vltavou,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVTM,Vratimov,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZVRZ,Vraz,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVTW,Vrbatky,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZVRB,Vrbicany,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVPP,Vrbno pod Pradedem,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZVBC,Vrbovec,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZVRC,VrchlabÃ­,,cz
https://service.unece.org/trade/locode/cz.htm,CZVRJ,Vrchotovy Janovice,20,cz
https://service.unece.org/trade/locode/cz.htm,CZVSA,Vresina,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZVRE,Vresova,KA,cz
https://service.unece.org/trade/locode/cz.htm,CZVSV,Vsechov,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZVHV,Vsechovice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZVHY,Vsechromy,PR,cz
https://service.unece.org/trade/locode/cz.htm,CZVLB,Vselibice,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZVSX,Vseliby,52,cz
https://service.unece.org/trade/locode/cz.htm,CZVSD,Vseradice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZVBY,Vseruby,,cz
https://service.unece.org/trade/locode/cz.htm,CZVSE,Vsetaty,,cz
https://service.unece.org/trade/locode/cz.htm,CZVST,VsetÃ­n,,cz
https://service.unece.org/trade/locode/cz.htm,CZVKV,Vyskov,,cz
https://service.unece.org/trade/locode/cz.htm,CZVYS,Vyskytna,VY,cz
https://service.unece.org/trade/locode/cz.htm,CZVYC,Vysocany,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZVKL,VysokÃ¡ Liben,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZSVP,VysokÃ¡ Pec,US,cz
https://service.unece.org/trade/locode/cz.htm,CZVMO,VysokÃ© Myto,,cz
https://service.unece.org/trade/locode/cz.htm,CZVVI,VysokÃ© VeselÃ­,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZVCH,Vysoky Chlumec,,cz
https://service.unece.org/trade/locode/cz.htm,CZOYE,Vysovice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZVYB,Vyssi Brod,31,cz
https://service.unece.org/trade/locode/cz.htm,CZZBC,Zabcice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZZAY,Zabokrky,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZZAB,ZÃ¡breh,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZZNM,Zabreh na Morave,,cz
https://service.unece.org/trade/locode/cz.htm,CZZCR,ZaclÃ©r,,cz
https://service.unece.org/trade/locode/cz.htm,CZZZB,Zadni Zborovice,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZZHI,ZÃ¡horÃ­,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZZAH,Zahostice,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZZJI,ZajecÃ­,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZZKY,ZÃ¡kolany,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZKP,Zakupy,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZZLA,Zalany,US,cz
https://service.unece.org/trade/locode/cz.htm,CZZAZ,Zaluzany,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZAM,Zamberk,,cz
https://service.unece.org/trade/locode/cz.htm,CZZRK,ZÃ¡mrsk,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZSWQ,Zaravice,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZZRY,ZÃ¡ryby,20,cz
https://service.unece.org/trade/locode/cz.htm,CZZAS,Zasmuky,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZSV,ZasovÃ¡,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZZUB,ZastÃ¡vka,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZZ2Q,Zatcany,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZZAT,Zatec,,cz
https://service.unece.org/trade/locode/cz.htm,CZZZE,Zborovice,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZZBV,Zbraslav,10,cz
https://service.unece.org/trade/locode/cz.htm,CZZLE,Zbraslavice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZPZH,Zbuch,PL,cz
https://service.unece.org/trade/locode/cz.htm,CZZBU,Zbuzany,,cz
https://service.unece.org/trade/locode/cz.htm,CZZBL,Zbyslavice,MO,cz
https://service.unece.org/trade/locode/cz.htm,CZJZB,Zbysov,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZZCE,ZdÃ¡nice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZZDA,ZdÃ¡nice,,cz
https://service.unece.org/trade/locode/cz.htm,CZZCK,ZdÃ¡nice (KolÃ­n),ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZDM,Zdar nad Metuji,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZZNS,ZdÃ¡r nad SÃ¡zavou,VY,cz
https://service.unece.org/trade/locode/cz.htm,CZZDR,Zd'Ã¡r u Mnichova Hradiste,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZDE,Zdechovice,PA,cz
https://service.unece.org/trade/locode/cz.htm,CZZBY,Zdiby,,cz
https://service.unece.org/trade/locode/cz.htm,CZZDI,Zdice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZDK,Zdikov,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZLZC,Zdirec,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZZND,ZdÃ­rec Nad Doubravkou,VY,cz
https://service.unece.org/trade/locode/cz.htm,CZZDV,Zdislavice,20,cz
https://service.unece.org/trade/locode/cz.htm,CZL4L,Zdislavice,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZZDC,Zdislavice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZEB,ZebrÃ¡k,,cz
https://service.unece.org/trade/locode/cz.htm,CZZTE,Zelatovice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZZLC,Zelechovice,OL,cz
https://service.unece.org/trade/locode/cz.htm,CZZCD,Zelechovice nad DrevnicÃ­,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZZEL,Zelenec,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZLK,Zelenky,,cz
https://service.unece.org/trade/locode/cz.htm,CZZTV,Zeletava,VY,cz
https://service.unece.org/trade/locode/cz.htm,CZSZE,Zelevcice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZRDA,ZeleznÃ¡ Ruda,,cz
https://service.unece.org/trade/locode/cz.htm,CZZ8K,Zeleznice,KR,cz
https://service.unece.org/trade/locode/cz.htm,CZZYB,Zelezny Brod,LI,cz
https://service.unece.org/trade/locode/cz.htm,CZZLV,Zidlochovice,JM,cz
https://service.unece.org/trade/locode/cz.htm,CZZIV,Zirovnice,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZZIT,Zitkova,ZL,cz
https://service.unece.org/trade/locode/cz.htm,CZZIZ,Zizice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZKOA,Zlata Koruna,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZZHR,Zlate Hory,,cz
https://service.unece.org/trade/locode/cz.htm,CZZLB,Zleby,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZCN,ZlÃ­cÃ­n,PR,cz
https://service.unece.org/trade/locode/cz.htm,CZZLN,Zlin,,cz
https://service.unece.org/trade/locode/cz.htm,CZZLI,Zliv,JC,cz
https://service.unece.org/trade/locode/cz.htm,CZZNC,Zlonice,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZLU,Zlunice,,cz
https://service.unece.org/trade/locode/cz.htm,CZZMO,Znojmo,,cz
https://service.unece.org/trade/locode/cz.htm,CZZUC,Zruc,32,cz
https://service.unece.org/trade/locode/cz.htm,CZZRS,Zruc nad SÃ¡zavou,ST,cz
https://service.unece.org/trade/locode/cz.htm,CZZBR,Zubri,ZL,cz
